Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
18056,B008ZRKZSM,A1BC7V7RWX9HEY,donet,0,0,4,1342483200,"Delicious, but so little quantity","This powder is delicious. I use it in protein smoothies, protein bars, and sprinkled over fruit. Used as an ingredient, I find it much less messy than regular PB. My only complaint is that, if used in a recipe...the jar doesn't last as long as originally anticipated (due to the powdered nature)."
242090,B005Q8IXXM,A2240J73FTPR21,Robert C.,0,0,4,1332288000,Unsure of the muscle recovery benefits.  Positive it tastes great though!,"While I cannot speak of the ""muscle recovery"" effect of this product or any measureable way to decide if it actually helps or not, I can say for certain that it tastes very good, especially if you are a chocolate lover.  Normally, I would prefer a drink much higher in protein content and lower in calories after a workout.  Unfortunately, that often means artificial sweeteners and other relatively unsavory ingredients (imo).  reGen is sweetened with good old sugar.  The protein source is isolated milk protein (whey), not soy, and that's good because I wouldn't touch soy with a ten foot pole.  The rich chocolate flavor comes from real cocoa of all things, and it really makes reGen taste GREAT!  Additionally, reGen is 99.9% lactose free if lactose is a problem for you.  Shake it up and drink this stuff cold out of the fridge and it tastes just like a rich chocolate milk, only better.  What a treat after a workout or mowing the lawn!"
456205,B003BJZMSM,A2U16FR1RQKPPP,zmonkey,2,2,4,1350259200,YUMMY & Low Cal!,"These are really tasty!  I got the 6 type combo pack, which had plain sea salt, vinegar, cheddar, honey mustard and onion, jalepeno and honey barbeque.  The honey barbeque, honey mustard and onion and cheddar are my favorites!  These are similar in texture to the Andy Capp's Hot Fries.  I've lost over 80 lbs and am always on a lookout for low cal, yummy snacks and these fit the bill.  My kids really like these too and I don't feel bad letting them have them because they don't have a lot of fat or calories.  I would like to try the cinnamon ones soon!"
334162,B000FA15PE,A32DDKLY942A84,"PrinterCPE ""damnsilly1""",0,1,4,1261526400,Good product at reasonable price,"This is a tasty snack with acceptable calories and nutritional values. With Amazon's ""Subscribe and Save,"" the cost is considerably lower than at the supermarket."
388214,B007RTR8UC,A1X3ESYZ79H59E,chaos,0,0,4,1345507200,good conditioner,"I've tried a few of the ""Clear"" brand conditioners. Like the other ones I've tried, this one is lightly scented and I would have to say that I like the scent. I'm not sure exactly what the scent is but it is pleasant. The consistency of the conditioner is okay but I prefer thicker conditioners. It rinses out well enough and leaves my hair soft.<br />I like that the spout is on the bottom because this helps the conditioner settle and makes it easier to get the last bit of conditioner out of the bottle.<br />While I like this line of conditioners I have to say that there does not seem to be a significant difference between the various ones in this line."
42642,B001WAL1O6,A3OH87VLWQ3O0B,Todd,2,2,4,1268006400,Better then the big box store lights,My bulbs that I've been buying from HD the big box store never seemed to last anything close to 5 or 10 years and the color always seemed a bit off. These are true to color and brightness. Fair price and fair shipping and at the same cost of the ones I get at HD.
157216,B000V6FU08,A27Z66S1BECCYN,Beau Steward,0,0,4,1294444800,Good Taste For Microwavable,"For a microwavable meal, this stuff actually tastes good. I eat it with wheat crackers. The spice is actually quite mild, but may be more than some people really care for. In my opinion, the spiciness of this chili should be what the roadhouse chili is.<br /><br />One of the great bonuses of the firehouse chili is that it doesn't tend to explode like the roadhouse chili does. I suspect this is because there is more liquid and less chunk in the firehouse chili and it doesn't plug the vent holes on the plastic lid during cooking.<br /><br />In all, this is a great quick lunch meal when combined with some good wheat crackers."
139274,B004T80BYE,A36CI9LLL400DU,Jennifer Mo,2,3,4,1319673600,"Nice flavor, but not entirely user friendly","Assuming you like the taste of coconut (and I do), Nutiva's organic coconut manna has a lot of potential in the kitchen. Just a spoonful of this coconut butter -- nothing but finely ground up coconut meat including the coconut oil -- will give everything you add it to a creamy coconut richness. I liked the short ingredient list (organic whole coconut) and loved the way it smelled when I opened the jar. It has a much more nutty, creamy fragrance than plain coconut oil.<br /><br />Getting the coconut manna to the point where I could use it was a bit tricky. As per the directions on the package, I put the jar in hot water for 15 minutes and attempted to stir. The top, mostly coconut oil, melted just fine. The bottom did not. Even after putting it back in the hot water for a while, I didn't so much stir as chisel away with the heaviest butter knife I could find.<br /><br />30 minutes later, I finally got it to the texture of creamed honey and tried a little. It definitely does coat your tongue with a sticky, slightly gritty feel (I would not recommend eating it straight out of the jar, on its own), but the taste -- coconut-y, rich, and not too sweet -- was pleasant. I spread it on toast with matamis na bao (coconut caramel) drizzled on top for a little more sweetness and enjoyed it. Due to the high fat content, it is very, very filling.<br /><br />My favorite application so far has been oatmeal. A spoonful stirred in made my regular oatmeal taste like Thai sticky rice! Just a little goes a long way to adding flavor, creaminess, and some stick-to-your-ribs fiber and fat. I haven't been able to find ratios for substituting it in baked goods, but I am more likely to try adding a teaspoon or two for flavor than swapping out all the oil of a recipe. I think the coconut manna will make some amazing tropical flavored smoothies once the weather starts warming up again.<br /><br />I feel a little daunted by the thought of having to stir the jar every time I use it, even though it shouldn't be as bad as the first time. Even in California, it's not exactly spreadable at room temperature. Although I doubt coconut butter will become a pantry staple for me, I find that I am looking forward to incorporating a spoonful here and there in my cooking and baking."
225927,B003IYAVD6,A360104XRFH2SE,Meghan,0,0,4,1334361600,"Not sure how it is in cocktails, but it makes soda water awesome.","I recently stopped drinking sugar and artificial sweeteners and switched to soda water (I don't like plain uncarbonated water). This is awesome - I add a bit to my soda water and it smells amazing and pretty, but doesn't alter the taste too much (you don't feel like you're drinking rose-flavored water, really; it just smells good). It's interesting and helps add some variety and interest to the soda water.<br /><br />No idea how this is in cocktails, but it's great for making drinking a little more interesting."
226460,B00016LA7K,AQQLWCMRNDFGI,Steven A. Peterson,5,5,4,1211155200,Forget bouillon,"I used to depend on the powdered bouillon for cooking--or the little cubes.  No more.<br /><br />For chicken bouillon (or vegetable or beef), I now use this product. ""Better than Bouillon"" is much richer and has a far more textured and better taste.<br /><br />Something like this is often called for in recipes.  This is so much preferable to the cubes or powder that I would recommend to anyone using those to give it up. There is no comparison.<br /><br />Even better, of course, is using stock.  But for many people, that might not be an option.  Short of that, this product does well enough to work and is so much better than what I used before."
392183,B00485BFZC,A3J00C712JAN6D,Tiby Gold,0,1,4,1347235200,"BASIC Southpole Juniors Plus-Size Solid Color Crew Neck Tee, Musk Melon, 3X","Un producto de calidad, suave, de un color s&oacute;lido, la prenda se correponde a la descripci&oacute;n del vendedor, quien desee adquirirla comprara una franela de calidad."
561159,B0006VB3S6,A2GJ8E2JIJW08E,"G. Staffiere ""Commercial & Graphic Artist""",0,0,4,1252800000,Not Quite Everlasting,Not Quite Everlasting but my Bluetick Coonhound and Majestic Tree hound loved them.  The treats did last a couple of days which is far longer than most treats in my house with 2 hounds over 100 pounds each.  I will be buying more.
552952,B000EQYS7Q,ACAIEIV03NBHY,"J ""Mom of twins""",3,3,4,1180051200,"The ""salt and pepper"" chips bite back!","These are really good, but whoa! there's no missing the pepper. Forget the kids' lunchbox, save these for yourself, and keep a glass of water nearby."
412039,B000CQC05K,A39EW9DLVX70B9,A. Rose,3,3,4,1236729600,Fresh ginger & mellow lemon,"This herbal tea is well balanced and pleasant.  It tastes to me like good real lemon, but not acidic.  The ginger seems just enough.  Bonus; you can use the bag twice and get a good cup of tea the second time.  Also, it's nice to steep this with black tea, and get a bit of caffeine if you choose, along with the ginger / lemon flavors."
263494,B001E5E25Y,A244ZOEIN2H8A7,David Calder,0,0,4,1287360000,Very tasty,I liked this a lot and will keep this in my tea stock.  The Bergamot is strong and compliments the full bodied earl grey tea well.
408388,B00099XNZ6,A23F97YZ3AEZYH,Cougarmom,1,1,4,1231891200,Nestle's Fat Free for Me,I start each day with a cup of hot chocolate.  I worried that this product was discontinued because I couldn't find it for some time.  But happily it became available again and I ordered enough to last a while.  I like the way it tastes and love the fact that it is like 30 calories per serving.  The low calorie count gives me more reasons to keep using it.
250515,B000EMOD5M,AJZDZ3KG9N9NB,watchit,2,2,4,1318377600,not the real thing but a good substitute,"I resorted to buying a case of this product from Amazon when none of my local stores would stock it (I live in a small town called ""Los Angeles""). Since I have to do kosher cooking now and then, its designation as UD was a convenience. Even though it contains yeast, it has the characteristics of a baking powder dough, so it never attains the proper chewiness or crispness. Instead, it sucks up oil and turns out flaky and salty; think of a big, flat biscuit. It can be improved three ways: 1) let it rise twice (once after mixing, again after pressing into the pan); 2) bake it empty for five minutes, then pull it out of the oven and let it cool before adding topping; and 3) slide it off the pan and finish it on the bare oven rack. The reason I rated this product four stars is its convenience and ease of clean-up. I make one a week for the kids and this way can control the amount of oil, salt, and gunk that comes on professional pizzas. Tip: try kneading a third of a cup of cooked, chopped spinach into the dough and add a little extra flour to absorb the inevitable spinach water."
66895,B006J4MAIQ,A33LH3ROCD8AY4,"Eustacia Vye ""a lover of books and everything...",0,0,4,1334707200,Yummy  granola,I have been eating this granola as a snack.  It has a nice but not too sweet taste with a burst of added chocolate.  One of my favorite things about this product is that It does not contain nuts (but does state that it was made in factory that processes nuts).  Overall I would recommend this granola.
386757,B005GSKOO8,A23KZBVCFKW1XS,IdaYooper,0,0,4,1334534400,"Not Quite As ""Tasty"" As This Brands Other Flavors..","I ended up buying this 12 pack of ""Smoothie"" flavor because I really enjoyed the ""Mixed"" & ""Superfruit"" flavors from this brand.  Out of the 3 I would say this is my least favorite though.<br /><br />The flavor I most dislike is the almost clear colored one (which I believe is mango.  All the rest are pretty good, although I think peach tastes a little different than the ""Mixed"", perhaps because of the ""smoothie"" (or cream) flavor added.<br /><br />I look forward to trying the other two kinds-- ""wild berry"", and ""sport"".<br /><br />If you're new to this brand, I recommend you try some of their other flavors before this one.<br /><br />EDIT:  I just received the ""wild berry"" today, and I must say, it's my favorite flavor pack to date!  If you can find them for a good deal, don't hesitate to scoop it up!"
361553,B001EO5U2O,A3NTFE04SI5CBK,Roberta Marlow,2,2,4,1178496000,Delicious and Quick for any Occasion,"I found this product to be very tasty.  It only takes two minutes to reconstitute the item into a potato product that can be used in place of mashed potatoes. Used by itself, of course, it is better fried like a pancake or potato paddy, but I have found myself combining it with other ingredients to enhance the taste or texture such as in baked breads.  I would order again."
471842,B001EVHWVE,AMD9AKHUKJ0WR,"Latanya M. Whitehead ""bronxtanya""",1,1,4,1329436800,Ummmm CINNAMON!!,"I absolutely love this flavor Stevita liquid in my morning coffee to give me that hint of sweetness with that wonderful and relaxing cinnamon taste. This is worth the price, pair this with your coffee, on a warmed sliced apple, to give water some flavor or whatever your preference if you like cinnamon you will love this!!!"
53471,B001E5E0A6,A2UQKOUGFMYHVB,Kristen,0,0,4,1302220800,Yummy bars- but not as flavorful as other Kashi bars,"Let me just say- we are a ""bar family"". It is one of the first snacks my kids, and even my husband grabs when in a rush...so we've pretty much tried them all. As stated in my review of the Kashi apple cereal bars- this brand offers something that is truly hard to find in a cereal or snack bar- nutrition. I tried the blackberry bars for me- since I LOVE blackberries. After reading the reviews, I am surprised at the low level of flavor in the bars. The apple bars are MUCH more flavorful, but I don't love apple bars as much...so even though I'm not as excited about the blackberry ones, they are still good for me as a healthy snack option, and they do still taste good. Just don't be surprised like I was when you take your first bite."
542997,B001MKEL2U,A1R86VZI4MZ2WK,"Sam Ash ""Sam""",0,0,4,1350518400,A Good Treat That Used to Be Better,"This has been one of my dog's favorite treats forever, and she has not complained about them. However, over the last year or so I have noticed that they are softer than they used to be, making them less suitable for helping to keep her teeth. I have expressed this concern to the manufacturer, but so far have not seen any improvement. I do wonder if the extra water is to add weight to the product.<br />This supplier got them to me quickly and at a better price than at the nearest store (25 minutes away) that stocks them, so I think UPS delivery is a greener option than driving to get them."
412822,B001E5E0FG,A12AVQP66KUYVD,A. Smith,1,1,4,1279584000,Very refreshing sugar-free alternative.,"We love this margarita mix.  It's really nice to have such a convenient sugar-free alternative. I would have given it 5 starts, but the proportions on the mixing instructions are a little too vague. I understand that there's a wide range of possible preferences, but it would be better to start off with exact measurements and tell consumers to adjust to their own tastes."
58487,B001ULH7P4,AJBXOYYA3PZW7,Doctor D,1,1,4,1240704000,Great snack,"These are great snacks. But realize what a small quantity each bag is. Unfortunately, they are quite an expensive little treat."
93406,B007TGDXMU,ANWDC9GCMWGUA,Michael Colon,0,0,4,1349568000,Good coffee for the price,"Good coffee for the price.  Not my favorite but it makes a decent cup of coffee, and for price, I give it four out of 5 stars."
108110,B007TJGY46,A19T9QSFOURJ0Z,"igm ""igm""",0,0,4,1319414400,Coffee People Jet Fuel K-cups,"The coffee is better than others we have triedin K-cups. It available through the club, meaning, iots price is good.  And the delivery is always on time."
194564,B003ZT61E2,A2O421DTA8J0RW,"Dogs & Horses ""Spanish Norman Horses""",0,0,4,1319587200,"Lovely smell, tastes pretty good overall, REAL sugar","I love peppermint and chocolate as a rule. I was a little wary of this canned coffee mix at first. Opening it the first time and the dry mix smells like chocolate cake mix with a faint hint of peppermint. Adding the hot water to the mug with the dry mix in the bottom was wonderful. The bright smell of peppermint wafted up followed by a weaker scent of chocolate. I did the four teaspoons to 7 ounces of hot water per the instructions and the flavor was weak. Adding a bit more mix fixed the problem. The flavor overall is mild and smooth - no funky after taste of any kind. There is a tingle of peppermint on the tongue after you swallow and I really like that. One thing I really like is no artificial sweeteners - just sugar. I truly detest the flavor & aftertaste of the artificial sweeteners, so a product like this with just regular, natural sugar is always welcome.<br /><br />The only reason for removing a single star is due to the need to add more mix - otherwise it's sort of watery. This is a product I will keep on hand - we have a Dolce Gusto machine for traditional coffee & lattes with the real deal foam etc. However, they don't make a peppermint flavor, so this Maxwell House International mix is a decent option."
346275,B002FOSI7G,A17HMM1M7T9PJ1,Timothy B. Riley,0,1,4,1320019200,A great candy with a long history,"I love Necco Wafers.  Like many my age (mid-50's) I have fond memories of them from childhood and unlike many other candies they have not made the package any smaller.  They changed the formula in 2009, going to an all natural recipe and reduced the flavors from 8 to 7.  This went over as well as New Coke and the McDLT did.  They went back to the original product that dates all the way back to 1847 (Union Soldiers called them ""Hub Wafers"" and carried them during the Civil War) just this summer.<br /><br />When I received my box of 36 rolls I was surprised at how heavy it was.  It probably should have been shipped in a larger box with some packing material around it as some of the rolls on the end had broken wafers inside of them.  Other than that, I love them.  I don't eat candy very often and when I do I like my snack to be simple and you can't get much more simple (and tasty) than this nostalgic confection.  I will be ordering more."
127233,B000SSPV5S,A356ALXAC5COJ2,anknight,0,0,4,1350691200,"Good tea, very gingery",This tea has a wonderfully strong ginger flavor.  The bags come individually wrapped in foil packets.  It steeps fast and the resulting mug of tea is murky and delightfully aromatic.  I love it and will undoubtedly use every bag in the next month or so.  The one thing I think anyone buying this product should be aware of is that they add stevia to the bags.  I am usually not a fan of stevia (to me it has a bitter aftertaste) but it was not overwhelming here.
132394,B003ZFVOG6,AVQC1JD9FNKMQ,puglover,0,0,4,1307059200,not what i thought it was going to be...,"This salt is good, but it doesn't taste like garlic... i am not sure what 'wild garlic' is i guess, but it's more of a light seaweed-ish taste, maybe the green tops of the garlic was used - as you can see, it contains a lot of green. However there is no actual garlic clove/bulb in the mix which is what i was wanting. the salt is a good quality and i like it - but this was a lot to order for it not to be a true garlic salt like i thought it would be. Also it comes packaged in the seller's package w/their name - there is no reference to Falksalt on the packaging.<br /><br />I am revising my review -from 3 stars to 4... and mentioning that although it wasn't what i thought it was going to be - now i am addicted to it! so, not garlicy really (maybe a mild garlic taste) but it's still a great salt."
179483,B000CQC050,A1AC1WTNOKFYZR,Black Dog #1,1,1,4,1224201600,A Calming Experience,This is a great tea.  I like to drink it in the afternoon at work.  It helps to relieve all the built-up stress of the day so that I can go home and not vent it out on my husband.
441998,B001M2BM84,AQUYPNKRBBJ8L,Ken,0,0,4,1266278400,Variety is the spice of life,"One of the nice things about Keurig is that you don't need to have the same coffee all the time. Some k-cups are quite distinct from others. It seems that many reviewers like the bold, robust, blah blah blah. I like it too, but need some variety with a quality taste. Enter Nantucket. Smooth, a great blend of coffees, not bitter, not overpowering, just enjoyable. Unique amongst k-cups. Has sort of a nutty aftertaste. A good break from the Starbucks type of roast. Nantucket is great in the AM or PM. My wife thought it was unremarkable at first, but now she agrees with me that it is a different taste, and a good one. Add it for variety."
33403,B007JFMH96,A1A1BM6N28X9J0,Debbie Olson,0,0,4,1343433600,"Quaker Soft Baked Oatmeal Cookie, Chocolate Almond",Only 4 stars because I don't think they are worth $1 for each cookie. The grandkids loved them and so did the adults. Plenty of chocolate to have some in each bite but not as many almonds as I would have liked. They were moist and chewy and tasted like they could have been homemade. Tasted fresh. I think the price is in the individual packaging inside the box.
331981,B0058AMYTC,A1IVFBJA9KAI1M,Shane Martin,2,3,4,1191369600,Tasty!,"The chips come in a large box with individually wrapped bags of chips. The bags are very strong - much thicker than, say, Lay's potato chip bags. Inside are very tasty kettle cooked chips, salted just right. Because these appear to be cooked in an actual kettle fashion, some are cooked more than others, which gives it a more authentic, non-manufactured feel. Some people may not like that.<br /><br />I reccomend them!"
206140,B0026L7BNK,A1NJHV1ROLFRSF,Sue Rock,1,1,4,1342137600,Nice little item,"The silicone top on the one I received was misshapen from being loose in the box. When you shut it, it did not close evenly, leaving gaps on either side. I ordered a second one before sending the first one back. The second one arrived anchored in its box properly and the top closed evenly. I have gotten this as a gift for a family member, a chef, who would have been driven to distraction by the first one. The little spoon is fairly useless but the little salt saver works nicely and keeps spatters from cooking out of the salt. Cute and handy."
182306,B003YBNJH8,A11F1DFBM4WN3S,Scoopie55,1,1,4,1329091200,Good Tea,"This tea has a taste that is unique. I have been drinking this tea for almost 10 years and the quality has not dimishied. There is a flavor with this tea that is unlike the regular teas found in grocery stores. In fact, you can not find this tea in reguklar grocery stores. It pays to shop around to find this tea and stock up on it so that you dont run out."
284254,B0051COPH6,A2MUGFV2TDQ47K,"Lynrie ""Oh HELL no""",0,0,4,1330473600,"Tasty, Convenient and Pricy","Organic, natural flavors without preservatives, glutens or most items that cause allergies or sensitivities make this a healthy alternative.  Pear, spinach and broccoli is an appealing blend that's definitely not the green gooey veggie stuff I remember feeding my kids.  Yummy plain or mixed with the baby's oatmeal or rice cereal, hot or cold, the pouches travel well in the diaper bag without breakage or spills. They're easily stored but  must be refrigerated after opening. and have a short shelf life due to lack of preservatives.<br /><br />Depending on the age of the munchkin this can even be served directly from the pouch off the spoon or as a sipper.  Each pouch contains 2 servings, the only problem is the kids really like this a lot and practically INHALE these as sippers at $2+ a pouch (ouch!).  Yummy convenience at a price that makes this difficult to include in the regular menu rotation. Having seen these elsewhere at $50+ for 12 pouches, Amazon has the comparatively low price BUT it's still pricy. Subscribe and Save helps, but promotions, coupons and sales are essential before I'd include these into the regular menu rotation."
239259,B005NYXE8S,AQKFFDPTRIH2H,Valerie Egensperger,1,2,4,1260230400,Loved it!,I bought this for my husband's birthday.  He is a sweet freak.  He loved it.  He enjoyed remembering as he ate each piece of old fashioned candy!
884,B000HDMUQ2,A2D293ADQ5HCLF,Blish,0,0,4,1274832000,small but good,"Tasty, convenient bars for people with celiac disease. They seem to have gotten smaller over time, but the taste and convenience outweigh the reduction in size (and the price)."
20283,B001BDDTB2,A122SFGLAHQLSJ,Menthol Rum,0,0,4,1228953600,Loved by more than half.,"Out of 4 cats, one simply wouldn't go near it, one liked the broth and played with the food and the remaining 2  liked it immensely (nom nom nom). The cans are a good single serving size and it really smells like human food. Literally, they smell like cold leftovers. The food is in a broth and very wet, which your cat may or may not like. They only similarity in cats is that they are all different.<br /><br />To be fair, the one that didn't like it is insanely picky.  The food is not overly processed and I am happy to feed this to my cats. When I saw that it was made in Thailand, I was a bit wary as we all have heard about the melamine in, well, everything, in China. Then reading further, I saw the company addresses this and says that the food doesn't use Chinese products.  They seem a thoughtful company at the least, which when it comes to pets, goes a long way with me.<br /><br />As good as the food may seem to me, they are the ones that have to eat it.  It's a little more expensive, but not prohibitively so, especially if your cat likes it."
520842,B0009XSXZM,AD9ASKXQS1D2L,dcdsguy,3,3,4,1290038400,best buy for bully sticks,"These bully sticks are super cheap (for bully stick standards) and they last pretty long. I typically buy these instead of the 6"" variety and cut them in half for my Cairn Terriers as they last a lot longer. They're pretty tough to cut, but a good hacksaw does a good job in short order. Once cut in half, the additional thickness means they still last about twice as long as the 6"" ones.<br /><br />Still wish they were cheaper though!"
223305,B002QGK2V8,A3J7Q94UJ4LQKR,"bigeye ""bigeye""",0,0,4,1301443200,Nice change,"You get a hint of Kahlua, not a burst of liquor flavor.  I prefer it with a little creamer and Agave sweetener.  Neither the creamer, nor the Agave, hide the tast of the coffee.  It is a nice 'change up' from 'just' coffee."
393976,B000WVY4PE,A82VC4BRSC616,Mr. Richard H. Hansen,1,1,4,1339200000,it works,i bought this product because of a recommendation and the reviews from amazon. It helps me regulate my weight but has not noticeably helped with my pain from muscle spasms and tight ligaments. This pain is due to my severe allergies which I have yet to find a solution for. I will continue to use this product 3 times a day.
507934,B006N3IE6A,A17HMM1M7T9PJ1,Timothy B. Riley,14,15,4,1282176000,Another great dark K-cup coffee,"I love the rich, full-bodied flavor of a dark-roast coffee.  When I bought my first Keurig machine I wasted no time in ordering all of the dark roast K-cups that I could find.  I initially settled on Newman's Own Dark Roast as my ""go-to"" coffee, but I didn't stop there.  I like to keep experimenting and looking for something new.  I happened to find Coffee People's Organic Extra Bold blend and was blown away.  It has been my favorite ever since I first tried it.  Last week I saw a listing for a Colombian dark roast sold under the Wolfgang Puck name (it is processed and distributed by Van Houtte) and decided to give it try.  Here is my impression of it:<br /><br />After brewing a cup (I used the 7 1/2 oz. setting) the first thing that I noticed was that it didn't have that freshly-brewed aroma that the Coffee People X-Bold does, however the taste was another story.  It hits your palate with medium acidity and a nice, sharp bite that gets your attention right away. The finish was surprising clean with a hint of spice (nutmeg or cinnamon?) and just a slight, lingering, pleasant bitterness.  I really like this coffee but I think that I will stick with Coffee People's Extra Bold and this will be my back-up brand.  However, I will keep looking for something new.  Who knows what I will find?<br /><br /><a href=""http://www.amazon.com/gp/product/B001EO7GYY"">Newman's Own&iquest; Organics Special Blend (Extra Bold), K-cups For Keurig Brewers, 24-count,  Boxes (Pack of 2)</a><br /><a href=""http://www.amazon.com/gp/product/B002L444OQ"">Coffee People Organic, Extra Bold K-Cups for Keurig Brewers (Pack of 50) [Amazon Frustration-Free Packaging</a>]"
95551,B006BXUYN8,A1PB9XZDJNY3YR,fredyt123,0,0,4,1337212800,Kellogg's Special K Granola,"This product is for the person who enjoys a healthy diet.  They are very tasty and the calorie count is a bit lower than similar products.  Additionally, they are filling and curb that hunger taste you may have.<br /><br />Glad to see Kellogg has jumped into this product line."
311464,B005QRPHSW,A2FVD05Z2FYW1P,J. Silva,0,0,4,1336694400,"Great treat for the older, overweight dog","One of our neighborhood dogs is a love, but as he's gotten older, he's gained weight. We've always kept treats on hand for his visits, but his owner naturally wants to limit extra calories. With these treats, we can honor her wishes and give our neighbor a special snack when he drops by for a visit. He enjoys them, his owner is happy -- it's all good."
90515,B000NMCDRS,A16M45VNA7593A,"Marie C. Applewhaite ""big mama""",1,1,4,1251072000,Yummies,I was brought back to my childhood and buying this candy after school and after church.  My siblings talked about buying the candy and the memories it brought up for them.
385668,B000EPR1KI,A11UYXBOCF6RA2,"A. wooten ""Tea Drinker""",1,1,4,1249862400,Pleasantly Surprised,"I've seen these for sometime in my local grocery store, but was reluctant to buy them. From the packaging they look hard and tasteless. It turns out that they are the perfect amount of softness to dip into English tea and still hold up. And they taste wonderful. Love them."
171628,B008BLFCK8,A2NUBL2UYWPBWR,C,0,0,4,1238025600,Mostly healthy and widely available.,"One of the original ""healthy"" mass market bars and perhaps still one of the healthiest and tasiest despite the High Fructose Corn Syrup.<br /><br />Prepackaged granola bars are convenient: they are neatly packaged in a wrapping that keeps your hands clean and the bar from melting into your bag. Plus, they keep longer than a homemade bar.  The Nature Valley Oats 'n Honey bar is still one of our backpacking and snack-on-the-go staples for this reason.  We also like that they are all oat and have no crisped rice fillers that many other bars have. We also use this broken up over yoghurt or over cooked fruit to add variety when camping.<br /><br />One thing we did notice recently is that the ingredients list is different for same product in different packaging.  Some list pecan flour and other nut flours while others dont.  While all their different products may be manufactured in the same facility and cross contamination is expected, there IS a big difference as to whether actual ingredients are added to the mix.<br /><br />While there may be tastier options out there and healthier options, the Nature Valley line is the most widely available and the most versatile bar."
184189,B000Z4WRYS,ANRJ7OJLB3NS1,JM,0,0,4,1274054400,Mmm! Tastes like ginger snaps!,"I found this tea at Christmas time at the grocery store where I shop.  We tried it and really liked it because it reminded us of ginger snaps.  Then the tea was gone!  It was only sold during the holidays.  When I found it at Amazon, I was ecstatic!  Now we can have it all year long!!  It's especially good with--you guessed it--ginger snaps!!  One of the best things for me about this tea is that it is caffeine-free.  Since I have issues with caffeine, my choices are sometimes limited as to a hot beverage.  Even green tea and white tea are out of the question.  That's why this one is so good."
526097,B0033Y9LKA,AO5Z8046M4DBX,S. Smith,0,0,4,1284508800,Something different,If you like seafoam candy you'll like this candy bar. I first had them when I found them in the Prince George Costco. They are not overly sweet and have an interesting consistency compared to candy bars in the US. At over $1/bar I'd never buy them from Amazon.
32256,B0009F3SAU,AO3NNJRBMVA9Z,"S. Kozlouski ""mepicc""",0,0,4,1271116800,Great taste!,"I just had to write in after reading a few negatives on the taste.  I've tried a couple yogi teas and wasn't impressed with the taste until I met this one.  I LOVE the taste of this tea.  It also really feels excellent on a sore throat.  I am not a fan of licorice and found that flavor in all the other yogi teas I've tried thus far.  This one does not have any licorice flavor.  It leaves a minty, menthol aftertaste, which I love.<br /><br />Taste is so subjective...if what I've written entices you, I'd give it a try.<br /><br />Only reason I give it 4 stars is because I haven't yet been able to attest to the immune boosting properties yet."
214449,B001E5E1XC,A3T8AJZNZMXUN,S. Stevens,0,0,4,1255046400,Very good!,"This tea is wonderful and the price is great. It does not taste the same a Rishi's jasmine pearl, which is divine-but it is good. I would recommend trying it before buying it in bulk, so you know what you are getting. If you normally drink $2.99 versions of jasmine tea, this is an upgrade by a long shot."
264915,B000AXW9XS,A39OAVUKRF68RA,single dad,0,0,4,1348531200,super yummy!,"i took off a star 'cause i wish it was more viscous.  but it's extremely tasty, heavy-duty cinnamon flavor, we use it for iced coffee and ice cream.  a little goes a long way, easy there big fella'.  go ahead, get it.  it's what all the baristas use.  most of 'em?  well, a lot of 'em.  unlike powdered cinnamon which just floats and clumps, this will scream cinammon.  i wish i could spell cinammon consistently.  oh well."
182954,B000DZH20S,A2YFCHH9PR70FE,J. Calhoun,0,0,4,1272758400,Dried Plums are Prunes,"Not quite as tasty as the Made in Nature dried plums, they are very good, and a little less expensive."
566555,B0038KHK8E,ASDRS37AUUTK9,"Scott D. Hampton ""exaltron""",1,1,4,1320451200,Better taste and cheaper than others I've tried,"I bought these because I was tired of paying $10 for 4 oz for Turkish Pine Nuts from FreshDirect. I figured the flavor and quality of these would be inferior, but in fact they were larger, better tasting and so far grit and pebble-free. Very happy with these and will almost definitely order again."
244050,B000HCMRI4,A2A5YRK8XOF1J9,sam,1,1,4,1340928000,great!,"great product. my lab loves it. but she goes through it in 15 minutes. thats what scares me!!! she breaks it up into bits and I am always scared that she will choke on one. otherwise, dogs love these."
193835,B005IW4WFY,A3I2XRSKNKDVWA,D. Otero,2,2,4,1321488000,Delicious!!,"I received this through the Vine program.  Definitely delicious but, in my opinion, rather expensive to purchase.  I would definitely consider buying this if the prices was a bit lower.  Good for ""cereal"" with milk, as a snack or mixed with yogurt :-)"
367129,B0051ZCSWW,A368OGJYOFEOMK,K,0,0,4,1344297600,Dogs love them but sticky on bad teeth,"They smell like most dog treats do but with a little bit more of an earthy twist. They're colorful and most of them are about four inches long. My 10 month old West Highland White Terrier loves them but my nine year old Westie, who has bad and missing teeth, keeps getting them stuck in her jaw even when I break them in half for her. They seem to stick more to her teeth than actually in the jaw. I would definitely recommend it as a healthy treat for medium-sized pups."
